,Gene,Official_A,Official_B,UniProt_A,UniProt_B,Source
12170,Ubc,UBC,RNF213,7316,57674,BIOGRID
12171,Ubc,UBC,TRIM26,7316,7726,BIOGRID
12172,Ubc,UBC,AAR2,7316,25980,BIOGRID
12173,Ubc,UBC,CCDC64B,7316,146439,BIOGRID
12174,Ubc,UBC,EMC3,7316,55831,BIOGRID
12175,Ubc,UBC,AMOT,7316,154796,BIOGRID
12176,Ubc,UBC,DLG5,7316,9231,BIOGRID
12177,Ubc,UBC,FGD2,7316,221472,BIOGRID
12178,Ubc,UBC,GRWD1,7316,83743,BIOGRID
12179,Ubc,UBC,HAX1,7316,10456,BIOGRID
12180,Ubc,UBC,PCID2,7316,55795,BIOGRID
12181,Ubc,UBC,MYCBP2,7316,23077,BIOGRID
12182,Ubc,UBC,SPRYD7,7316,57213,BIOGRID
12183,Ubc,UBC,PNMAL1,7316,55228,BIOGRID
12184,Ubc,UBC,LAS1L,7316,81887,BIOGRID
12185,Ubc,UBC,FAM175A,7316,84142,BIOGRID
12186,Ubc,UBC,CHCHD3,7316,54927,BIOGRID
12187,Ubc,UBC,CCDC134,7316,79879,BIOGRID
12188,Ubc,UBC,PDE12,7316,201626,BIOGRID
12189,Ubc,UBC,LSM12,7316,124801,BIOGRID
12190,Ubc,UBC,C10orf90,7316,118611,BIOGRID
12191,Ubc,UBC,ATG13,7316,9776,BIOGRID
12192,Ubc,UBC,FAM115A,7316,9747,BIOGRID
12193,Ubc,UBC,TNRC6B,7316,23112,BIOGRID
12194,Ubc,UBC,TRABD,7316,80305,BIOGRID
12195,Ubc,UBC,MIB1,7316,57534,BIOGRID
12196,Ubc,UBC,MARC1,7316,64757,BIOGRID
12197,Ubc,UBC,DCAF5,7316,8816,BIOGRID
12198,Ubc,UBC,C1orf35,7316,79169,BIOGRID
12199,Ubc,UBC,BABAM1,7316,29086,BIOGRID
12200,Ubc,UBC,DCAKD,7316,79877,BIOGRID
12201,Ubc,UBC,KLHL12,7316,59349,BIOGRID
12202,Ubc,UBC,ATXN3,7316,4287,BIOGRID
12203,Ubc,UBC,NCDN,7316,23154,BIOGRID
12204,Ubc,UBC,OCIAD1,7316,54940,BIOGRID
12205,Ubc,UBC,PPP6R1,7316,22870,BIOGRID
12206,Ubc,UBC,GPN3,7316,51184,BIOGRID
12207,Ubc,UBC,TBC1D15,7316,64786,BIOGRID
12208,Ubc,UBC,C19orf44,7316,84167,BIOGRID
12209,Ubc,UBC,TIMM50,7316,92609,BIOGRID
12210,Ubc,UBC,CHCHD6,7316,84303,BIOGRID
12211,Ubc,UBC,FHL1,7316,2273,BIOGRID
12212,Ubc,UBC,FHL2,7316,2274,BIOGRID
12213,Ubc,UBC,WDR5,7316,11091,BIOGRID
12214,Ubc,UBC,RNF114,7316,55905,BIOGRID
12215,Ubc,UBC,TRIM27,7316,5987,BIOGRID
12216,Ubc,UBC,COPB1,7316,1315,BIOGRID
12217,Ubc,UBC,ARCN1,7316,372,BIOGRID
12218,Ubc,UBC,COPE,7316,11316,BIOGRID
12219,Ubc,UBC,HSPD1,7316,3329,BIOGRID
12220,Ubc,UBC,DNAJB6,7316,10049,BIOGRID
12221,Ubc,UBC,TRAP1,7316,10131,BIOGRID
12222,Ubc,UBC,CCT6A,7316,908,BIOGRID
12223,Ubc,UBC,PHB,7316,5245,BIOGRID
12224,Ubc,UBC,RFC5,7316,5985,BIOGRID
12225,Ubc,UBC,NAP1L1,7316,4673,BIOGRID
12226,Ubc,UBC,DHFR,7316,1719,BIOGRID
12227,Ubc,UBC,DLST,7316,1743,BIOGRID
12228,Ubc,UBC,HADHB,7316,3032,BIOGRID
12229,Ubc,UBC,UCK2,7316,7371,BIOGRID
12230,Ubc,UBC,TRO,7316,7216,BIOGRID
12231,Ubc,UBC,DCD,7316,117159,BIOGRID
12232,Ubc,UBC,KPNB1,7316,3837,BIOGRID
12233,Ubc,UBC,HNRNPL,7316,3191,BIOGRID
12234,Ubc,UBC,HNRNPU,7316,3192,BIOGRID
12235,Ubc,UBC,POLR1C,7316,9533,BIOGRID
12236,Ubc,UBC,IGF2BP3,7316,10643,BIOGRID
12237,Ubc,UBC,NCL,7316,4691,BIOGRID
12238,Ubc,UBC,NPM1,7316,4869,BIOGRID
12239,Ubc,UBC,PABPC4,7316,8761,BIOGRID
12240,Ubc,UBC,DDX17,7316,10521,BIOGRID
12241,Ubc,UBC,RBM12,7316,10137,BIOGRID
12242,Ubc,UBC,TRIM28,7316,10155,BIOGRID
12243,Ubc,UBC,TUFM,7316,7284,BIOGRID
12244,Ubc,UBC,ATP5O,7316,539,BIOGRID
12245,Ubc,UBC,VDAC1,7316,7416,BIOGRID
12246,Ubc,UBC,RARS,7316,5917,BIOGRID
12247,Ubc,UBC,DARS,7316,1615,BIOGRID
12248,Ubc,UBC,PSMD14,7316,10213,BIOGRID
12249,Ubc,UBC,CUL1,7316,8454,BIOGRID
12250,Ubc,UBC,PRPF19,7316,27339,BIOGRID
12251,Ubc,UBC,PJA1,7316,64219,BIOGRID
12252,Ubc,UBC,RAD18,7316,56852,BIOGRID
12253,Ubc,UBC,RLIM,7316,51132,BIOGRID
12254,Ubc,UBC,RNF19B,7316,127544,BIOGRID
12255,Ubc,UBC,WDR26,7316,80232,BIOGRID
12256,Ubc,UBC,SPG20,7316,23111,BIOGRID
12257,Ubc,UBC,RNF126,7316,55658,BIOGRID
12258,Ubc,UBC,WDR77,7316,79084,BIOGRID
12259,Ubc,UBC,MLF2,7316,8079,BIOGRID
12260,Ubc,UBC,FHL3,7316,2275,BIOGRID
12261,Ubc,UBC,DNAJA1,7316,3301,BIOGRID
12262,Ubc,UBC,GLUL,7316,2752,BIOGRID
12263,Ubc,UBC,EMD,7316,2010,BIOGRID
12264,Ubc,UBC,TRAFD1,7316,10906,BIOGRID
12265,Ubc,UBC,C1QBP,7316,708,BIOGRID
12266,Ubc,UBC,HNRNPF,7316,3185,BIOGRID
12267,Ubc,UBC,HNRNPH1,7316,3187,BIOGRID
12268,Ubc,UBC,TNRC6A,7316,27327,BIOGRID
12269,Ubc,UBC,RPS11,7316,6205,BIOGRID
12270,Ubc,UBC,RPL28,7316,6158,BIOGRID
12271,Ubc,UBC,AGO2,7316,27161,BIOGRID
12272,Ubc,UBC,AGO1,7316,26523,BIOGRID
12273,Ubc,UBC,ATP5A1,7316,498,BIOGRID
12274,Ubc,UBC,KCTD10,7316,83892,BIOGRID
12275,Ubc,UBC,PSMD10,7316,5716,BIOGRID
12276,Ubc,UBC,PSMD12,7316,5718,BIOGRID
12277,Ubc,UBC,UBR4,7316,23352,BIOGRID
12278,Ubc,UBC,RNF25,7316,64320,BIOGRID
12279,Ubc,UBC,UBE2T,7316,29089,BIOGRID
12280,Ubc,UBC,RAD23B,7316,5887,BIOGRID
12281,Ubc,UBC,ERLIN2,7316,11160,BIOGRID
12282,Ubc,UBC,AGO3,7316,192669,BIOGRID
12283,Ubc,UBC,DDB1,7316,1642,BIOGRID
12284,Ubc,UBC,PSMC1,7316,5700,BIOGRID
12285,Ubc,UBC,PSMC6,7316,5706,BIOGRID
12286,Ubc,UBC,PSMD7,7316,5713,BIOGRID
12287,Ubc,UBC,PSMA2,7316,5683,BIOGRID
12288,Ubc,UBC,PSMA7,7316,5688,BIOGRID
12289,Ubc,UBC,PSMB2,7316,5690,BIOGRID
12290,Ubc,UBC,PSMB5,7316,5693,BIOGRID
12291,Ubc,UBC,PSMB6,7316,5694,BIOGRID
12292,Ubc,UBC,VCP,7316,7415,BIOGRID
12293,Ubc,UBC,UBL4A,7316,8266,BIOGRID
12294,Ubc,UBC,GET4,7316,51608,BIOGRID
12295,Ubc,UBC,UBQLN1,7316,29979,BIOGRID
12296,Ubc,UBC,PSMC3,7316,5702,BIOGRID
12297,Ubc,UBC,PSMC4,7316,5704,BIOGRID
12298,Ubc,UBC,PSMC5,7316,5705,BIOGRID
12299,Ubc,UBC,PSMD11,7316,5717,BIOGRID
12300,Ubc,UBC,PSMA1,7316,5682,BIOGRID
12301,Ubc,UBC,PSMA3,7316,5684,BIOGRID
12302,Ubc,UBC,PSMA5,7316,5686,BIOGRID
12303,Ubc,UBC,PSMA6,7316,5687,BIOGRID
12304,Ubc,UBC,PSMB1,7316,5689,BIOGRID
12305,Ubc,UBC,PSMB7,7316,5695,BIOGRID
12306,Ubc,BIRC2,UBC,329,7316,BIOGRID
12307,Ubc,UBC,IKBKG,7316,8517,BIOGRID
12308,Ubc,IKBKG,UBC,8517,7316,BIOGRID
12309,Ubc,BECN1,UBC,8678,7316,BIOGRID
12310,Ubc,UBC,FAM175A,7316,84142,BIOGRID
12311,Ubc,UBC,FAM175B,7316,23172,BIOGRID
12312,Ubc,UBC,UIMC1,7316,51720,BIOGRID
12313,Ubc,UBC,BRCC3,7316,79184,BIOGRID
12314,Ubc,UBC,BRE,7316,9577,BIOGRID
12315,Ubc,UBC,INPPL1,7316,3636,BIOGRID
12316,Ubc,UBC,EPS15,7316,2060,BIOGRID
12317,Ubc,UBC,CBLB,7316,868,BIOGRID
12318,Ubc,Tab2,Ubc,68652,22190,BIOGRID
12319,Ubc,YOD1,UBC,55432,7316,BIOGRID
12320,Ubc,PELI1,UBC,57162,7316,BIOGRID
12321,Ubc,YWHAB,UBC,7529,7316,BIOGRID
12322,Ubc,YWHAG,UBC,7532,7316,BIOGRID
12323,Ubc,YWHAZ,UBC,7534,7316,BIOGRID
12324,Ubc,TRAF6,UBC,7189,7316,BIOGRID
12325,Ubc,EGFR,UBC,1956,7316,BIOGRID
12326,Ubc,SQSTM1,UBC,8878,7316,BIOGRID
12327,Ubc,UBC,OTUD7B,7316,56957,BIOGRID
12328,Ubc,TRAF2,UBC,7186,7316,BIOGRID
12329,Ubc,CYLD,UBC,1540,7316,BIOGRID
12330,Ubc,CBL,UBC,867,7316,BIOGRID
12331,Ubc,CBL,UBC,867,7316,BIOGRID
12332,Ubc,UBE2N,UBC,7334,7316,BIOGRID
12333,Ubc,TRIM28,UBC,10155,7316,BIOGRID
12334,Ubc,UBC,HDAC6,7316,10013,BIOGRID
12335,Ubc,UBC,REV1,7316,51455,BIOGRID
12336,Ubc,USP2,UBC,9099,7316,BIOGRID
12337,Ubc,USP21,UBC,27005,7316,BIOGRID
12338,Ubc,CYLD,UBC,1540,7316,BIOGRID
12339,Ubc,RAD21,UBC,5885,7316,BIOGRID
12340,Ubc,VCP,UBC,7415,7316,BIOGRID
12341,Ubc,RAD21,RPS27A,5885,6233,BIOGRID
12342,Ubc,Gja1,Ubc,24392,50522,BIOGRID
12343,Ubc,Gja1,Ubc,24392,50522,BIOGRID
12344,Ubc,UBC,HERC2,7316,8924,BIOGRID
12345,Ubc,RBCK1,UBC,10616,7316,BIOGRID
12346,Ubc,UBQLN1,UBC,29979,7316,BIOGRID
12347,Ubc,UBC,UBQLN1,7316,29979,BIOGRID
12348,Ubc,UBC,SQSTM1,7316,8878,BIOGRID
12349,Ubc,UBC,LAMB1,7316,3912,BIOGRID
12350,Ubc,UBC,POLI,7316,11201,BIOGRID
12351,Ubc,UBC,PSMC5,7316,5705,BIOGRID
12352,Ubc,UBC,GTF2H1,7316,2965,BIOGRID
12353,Ubc,IKBKG,UBC,8517,7316,BIOGRID
12354,Ubc,UBC,IKBKG,7316,8517,BIOGRID
12355,Ubc,UBC,TNIP2,7316,79155,BIOGRID
12356,Ubc,USP2,UBC,9099,7316,BIOGRID
12357,Ubc,CYLD,UBC,1540,7316,BIOGRID
12358,Ubc,UBC,TNIP1,7316,10318,BIOGRID
12359,Ubc,UBC,TNIP2,7316,79155,BIOGRID
12360,Ubc,UBC,TNIP3,7316,79931,BIOGRID
12361,Ubc,TNIP1,UBC,10318,7316,BIOGRID
12362,Ubc,SQSTM1,UBC,8878,7316,BIOGRID
12363,Ubc,SQSTM1,UBC,8878,7316,BIOGRID
12364,Ubc,UBC,RABGEF1,7316,27342,BIOGRID
12365,Ubc,UBC,GGA1,7316,26088,BIOGRID
12366,Ubc,UBC,RABGEF1,444874,282335,BIOGRID
12367,Ubc,UBC,GGA1,444874,534634,BIOGRID
12368,Ubc,AUP1,UBC,550,7316,BIOGRID
12369,Ubc,UBC,AUP1,7316,550,BIOGRID
12370,Ubc,UBC,DCLRE1A,7316,9937,BIOGRID
12371,Ubc,UBC,GGA3,7316,23163,BIOGRID
12372,Ubc,UBC,GGA3,7316,23163,BIOGRID
12373,Ubc,IKBKG,UBC,8517,7316,BIOGRID
12374,Ubc,TAB2,UBC,23118,7316,BIOGRID
12375,Ubc,IKBKG,UBC,8517,7316,BIOGRID
12376,Ubc,UBC,PTCRA,7316,171558,BIOGRID
12377,Ubc,UBE2N,UBC,7334,7316,BIOGRID
12378,Ubc,OTUD5,UBC,55593,7316,BIOGRID
12379,Ubc,TAB2,UBC,23118,7316,BIOGRID
12380,Ubc,MAP3K14,UBC,9020,7316,BIOGRID
12381,Ubc,UBE2N,UBC,7334,7316,BIOGRID
12382,Ubc,OPTN,UBC,10133,7316,BIOGRID
12383,Ubc,IKBKG,UBC,8517,7316,BIOGRID
12384,Ubc,CBL,UBC,867,7316,BIOGRID
12385,Ubc,UBC,HGS,7316,9146,BIOGRID
12386,Ubc,UBC,HGS,7316,9146,BIOGRID
12387,Ubc,UBC,FANCD2,7316,2177,BIOGRID
12388,Ubc,UBC,POLH,7316,5429,BIOGRID
12389,Ubc,UBC,HDAC6,7316,10013,BIOGRID
12390,Ubc,UBC,SQSTM1,7316,8878,BIOGRID
12391,Ubc,UBC,SQSTM1,7316,8878,BIOGRID
12392,Ubc,UBC,SQSTM1,7316,8878,BIOGRID
12393,Ubc,UBC,SQSTM1,7316,8878,BIOGRID
12394,Ubc,UBC,FAF1,7316,11124,BIOGRID
12395,Ubc,UBC,UBQLN1,7316,29979,BIOGRID
12396,Ubc,UBC,RAD23A,7316,5886,BIOGRID
12397,Ubc,UBC,RABGEF1,7316,27342,BIOGRID
12398,Ubc,UBC,USP5,7316,8078,BIOGRID
12399,Ubc,UBC,IKBKG,7316,8517,BIOGRID
12400,Ubc,UBC,IKBKG,7316,8517,BIOGRID
12401,Ubc,IKBKG,UBC,8517,7316,BIOGRID
12402,Ubc,XIAP,UBC,331,7316,BIOGRID
12403,Ubc,RNF114,UBC,55905,7316,BIOGRID
12404,Ubc,TAB2,UBC,23118,7316,BIOGRID
12405,Ubc,SQSTM1,UBC,8878,7316,BIOGRID
12406,Ubc,SQSTM1,UBC,8878,7316,BIOGRID
12407,Ubc,UBC,IKBKG,7316,8517,BIOGRID
12408,Ubc,UBC,RAD23A,7316,5886,BIOGRID
12409,Ubc,UBC,UIMC1,7316,51720,BIOGRID
12410,Ubc,UBC,UIMC1,7316,51720,BIOGRID
12411,Ubc,UBC,UIMC1,7316,51720,BIOGRID
12412,Ubc,UBC,SQSTM1,7316,8878,BIOGRID
12413,Ubc,PELI1,UBC,57162,7316,BIOGRID
12414,Ubc,BIRC2,UBC,329,7316,BIOGRID
12415,Ubc,BIRC3,UBC,330,7316,BIOGRID
12416,Ubc,XIAP,UBC,331,7316,BIOGRID
12417,Ubc,UBC,XIAP,7316,331,BIOGRID
12418,Ubc,UBC,BIRC2,7316,329,BIOGRID
12419,Ubc,USP4,UBC,7375,7316,BIOGRID
12420,Ubc,USP21,UBC,27005,7316,BIOGRID
12421,Ubc,UBC,NEDD4L,7316,23327,BIOGRID
12422,Ubc,SQSTM1,UBC,8878,7316,BIOGRID
12423,Ubc,SQSTM1,UBC,8878,7316,BIOGRID
12424,Ubc,SQSTM1,UBC,8878,7316,BIOGRID
12425,Ubc,USP21,UBC,27005,7316,BIOGRID
12426,Ubc,UBC,CBLB,7316,868,BIOGRID
12427,Ubc,UBC,CUEDC2,7316,79004,BIOGRID
12428,Ubc,UBC,EPN1,7316,29924,BIOGRID
12429,Ubc,UBC,EPN2,7316,22905,BIOGRID
12430,Ubc,UBC,GGA1,7316,26088,BIOGRID
12431,Ubc,UBC,DNAJB2,7316,3300,BIOGRID
12432,Ubc,UBC,IKBKG,7316,8517,BIOGRID
12433,Ubc,UBC,NSFL1C,7316,55968,BIOGRID
12434,Ubc,UBC,OPTN,7316,10133,BIOGRID
12435,Ubc,UBC,PSMD4,7316,5710,BIOGRID
12436,Ubc,UBC,RAD18,7316,56852,BIOGRID
12437,Ubc,UBC,RAD23A,7316,5886,BIOGRID
12438,Ubc,UBC,SQSTM1,7316,8878,BIOGRID
12439,Ubc,UBC,TAX1BP1,7316,8887,BIOGRID
12440,Ubc,UBC,TNFAIP3,7316,7128,BIOGRID
12441,Ubc,UBC,TOLLIP,7316,54472,BIOGRID
12442,Ubc,UBC,TNIP1,7316,10318,BIOGRID
12443,Ubc,UBC,TNIP2,7316,79155,BIOGRID
12444,Ubc,UBC,UBAP1,7316,51271,BIOGRID
12445,Ubc,UBC,UBL7,7316,84993,BIOGRID
12446,Ubc,UBC,UBXN1,7316,51035,BIOGRID
12447,Ubc,UBC,USP5,7316,8078,BIOGRID
12448,Ubc,UBC,CCDC50,7316,152137,BIOGRID
12449,Ubc,UBC,ZFAND6,7316,54469,BIOGRID
12450,Ubc,UBC,CALCOCO2,7316,10241,BIOGRID
12451,Ubc,UBC,N4BP1,7316,9683,BIOGRID
12452,Ubc,UBC,RIOK3,7316,8780,BIOGRID
12453,Ubc,UBC,ZFAND3,7316,60685,BIOGRID
12454,Ubc,UBC,TTC3,7316,7267,BIOGRID
12455,Ubc,UBC,UBFD1,7316,56061,BIOGRID
12456,Ubc,UBC,RNF114,7316,55905,BIOGRID
12457,Ubc,UBC,IKBKG,7316,8517,BIOGRID
12458,Ubc,UBC,ZFAND6,7316,54469,BIOGRID
12459,Ubc,UBC,N4BP1,7316,9683,BIOGRID
12460,Ubc,UBC,RIOK3,7316,8780,BIOGRID
12461,Ubc,UBC,TTC3,7316,7267,BIOGRID
12462,Ubc,UBC,CALCOCO2,7316,10241,BIOGRID
12463,Ubc,UBC,RNF114,7316,55905,BIOGRID
12464,Ubc,UBC,ZFAND3,7316,60685,BIOGRID
12465,Ubc,UBC,FAF1,7316,11124,BIOGRID
12466,Ubc,UBC,FAF1,7316,11124,BIOGRID
12467,Ubc,RBCK1,UBC,10616,7316,BIOGRID
12468,Ubc,UBC,UIMC1,7316,51720,BIOGRID
12469,Ubc,UBC,UBASH3B,7316,84959,BIOGRID
12470,Ubc,UBC,UBASH3A,7316,53347,BIOGRID
12471,Ubc,COPS5,UBC,10987,7316,BIOGRID
12472,Ubc,COPS6,UBC,10980,7316,BIOGRID
12473,Ubc,UBE2N,UBC,7334,7316,BIOGRID
12474,Ubc,UBC,CBLB,7316,868,BIOGRID
12475,Ubc,UBC,CBL,7316,867,BIOGRID
12476,Ubc,UBC,PSMD5,7316,5711,BIOGRID
12477,Ubc,CCDC50,UBC,152137,7316,BIOGRID
12478,Ubc,UBC,SPRTN,7316,83932,BIOGRID
12479,Ubc,UBC,USP5,7316,8078,BIOGRID
12480,Ubc,USP21,UBC,27005,7316,BIOGRID
12481,Ubc,Irf5,Ubc,27056,22190,BIOGRID
12482,Ubc,Ubc,Irf5,22190,27056,BIOGRID
12483,Ubc,UBC,RNF115,7316,27246,BIOGRID
12484,Ubc,RNF2,UBC,6045,7316,BIOGRID
12485,Ubc,ITCH,UBC,83737,7316,BIOGRID
